id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd11524_c0	5-methyl-hexanoyl-ACP_c0	C18H33N2O8PRS	-1					cpd11524
cpd15307_c0	1,2-Diacyl-sn-glycerol ditetradecanoyl_c0	C31H60O5	0			-152.2		cpd15307
cpd00330_c0	Dihydrofolate_c0	C19H19N7O6	-2	OZRNSSUDZOLUSN-LBPRGKRZSA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)=N2	-109.12	C00415	cpd00330
cpd15546_c0	Phosphatidylglycerophosphate dihexadec-9-enoyl_c0	C38H70O13P2	-2			-580.68		cpd15546
cpd06227_c0	THF-L-glutamate_c0	C24H27N8O9	-3	ZAOGJXDWOQXFBW-KKUMJFAQSA-K	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC([O-])=NC(CCC(=O)[O-])C(=O)O)C(=O)O)cc1)N2	-220.95	C03541	cpd06227
cpd15494_c0	Maltoheptaose_c0	C42H72O36	0	BNABBHGYYMZMOA-QJBBZCPBSA-N	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	-1169.16		cpd15494
cpd00011_e0	CO2_e0	CO2	0	CURLTUGMZLYLDI-UHFFFAOYSA-N	O=C=O	-92.26	C00011	cpd00011
cpd03847_c0	Myristic acid_c0	C14H27O2	-1	TUNFSRHWOTWDNC-UHFFFAOYSA-M	CCCCCCCCCCCCCC(=O)[O-]	-67.31	C06424	cpd03847
cpd15310_c0	1,2-Diacyl-sn-glycerol dihexadec-9-enoyl_c0	C35H64O5	0			-101		cpd15310
cpd15663_c0	Prenol-45n teichoic acid-alanine substituted_c0	C341H611N47O287P47	-47			-13850.2		cpd15663
cpd15668_c0	glycerol teichoic acid (n=45), linked, D-ala substituted_c0	C326H584N55O304P46R	-48					cpd15668
cpd22027_c0	3-Ketoglutaryl-ACP-methyl-ester_c0	C20H32N3O12PR2S	0					cpd22027
cpd22022_c0	3-Hydroxyglutaryl-ACP-methyl-ester_c0	C20H34N3O12PR2S	0					cpd22022
cpd21479_c0	2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate_c0	C7H7NO6PS	-3	PQMCQNOVNFNPFJ-DJWKRKHSSA-K	CC1=NC(C(=O)[O-])SC1=CCOP(=O)([O-])[O-]	-278.09	C20246	cpd21479
cpd19505_c0	Precursor Z_c0	C10H13N5O8P	-1	PWFXLXMPGSLEOZ-QQVWSJFJSA-M	N=c1nc([O-])c2c([nH]1)NC1OC3COP(=O)(O)OC3C(=O)C1N2	-255.82	C18239	cpd19505
cpd28260_c0	Thiocarboxylated-MPT-synthases_c0	C4H7N2O2RS	0					cpd28260
cpd03520_c0	Molybdopterin_c0	C10H11N5O6PS2	-3	HPEUEJRPDGMIMY-IFQPEPLCSA-K	N=c1nc([O-])c2c([nH]1)NC1OC(COP(=O)([O-])[O-])C(S)=C(S)C1N2	-219.684	C05924	cpd03520
cpd28253_c0	Thi-S_c0	C4H7N2O3R	0					cpd28253
cpd27484_c0	MPT-Synthases_c0	nan	0					cpd27484
cpd26672_c0	Carboxyadenylated-MPT-synthases_c0	C14H19N7O9PR	0					cpd26672
cpd26978_c0	Donor-H2_c0	H2R	0					cpd26978
cpd03091_c0	5'-Deoxyadenosine_c0	C10H13N5O3	0	XGYIMTFOTBMPFP-KQYNXXCUSA-N	CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-9.12	C05198	cpd03091
cpd22290_c0	Acceptor_c0	nan	0					cpd22290
cpd36025_c0	(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate_c0	C10H12N5O14P3	-4					cpd36025
cpd27021_c0	Enoylpimeloyl-ACP-methyl-esters_c0	C22H36N3O11PR2S	0					cpd27021
cpd21088_c0	Pimelyl-[acyl-carrier protein] methyl ester_c0	C8H13O3RS	0				C19846	cpd21088
cpd21488_c0	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate_c0	C7H7NO5	-2	DVTPRYHENFBCII-IMJSIDKUSA-L	O=C([O-])C1=NC(C(=O)[O-])CC(O)C1	-178.81	C20258	cpd21488
cpd21120_c0	D-glycero-alpha-D-manno-Heptose 1-phosphate_c0	C7H13O10P	-2	KMEJCSKJXSBBAN-ZUHYCWGWSA-L	O=P([O-])([O-])OC1OC(C(O)CO)C(O)C(O)C1O	-467.2	C19880	cpd21120
cpd21121_c0	GDP-D-glycero-alpha-D-manno-heptose_c0	C17H25N5O17P2	-2	HRUXIQZFNLQZQA-DVGKUFMDSA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OC4OC(C(O)CO)C(O)C(O)C4O)C(O)C3O)c2[nH]1	-709.5	C19881	cpd21121
cpd22065_c0	3-hydroxypimeloyl-ACP-methyl-esters_c0	C22H38N3O12PR2S	0					cpd22065
cpd21118_c0	D-glycero-alpha-D-manno-Heptose 7-phosphate_c0	C7H13O10P	-2	SDADNVAZGVDAIM-QQABCQGCSA-L	O=P([O-])([O-])OCC(O)C1OC(O)C(O)C(O)C1O	-467.2	C19878	cpd21118
cpd11574_c0	Molybdate_c0	H2MoO4	0	VLAPMBHFAWRUQP-UHFFFAOYSA-L	[Mo+2].[OH-].[OH-].[O].[O]		C06232	cpd11574
cpd21090_c0	Adenylated molybdopterin_c0	C20H23N10O12P2S2	-3	XJXFAXLUOKQPAQ-YPRLVJTJSA-K	N=c1nc([O-])c2c([nH]1)NC1OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(S)=C(S)C1N2	-411.534	C19848	cpd21090
cpd19503_c0	Molybdoenzyme molybdenum cofactor_c0	C10H10MoN5O8PS2	-2	HDAJUGGARUFROU-JSUDGWJLSA-J	N=c1nc([O-])c2c([nH]1)NC1OC(COP(=O)([O-])[O-])C([S-])=C(S)C1N2.[Mo+2].[O].[O]		C18237	cpd19503
cpd14545_c0	Iminoglycine_c0	C2H2NO2	-1	TVMUHOAONWHJBV-UHFFFAOYSA-M	N=CC(=O)[O-]	-95.02	C15809	cpd14545
cpd28259_c0	Thiocarboxyadenylated-ThiS-Proteins_c0	C4H7N2O2RS	0					cpd28259
cpd27020_c0	Enoylglutaryl-ACP-methyl-esters_c0	C20H32N3O11PR2S	0					cpd27020
cpd27180_c0	Glutaryl-ACP-methyl-esters_c0	C20H34N3O11PR2S	0					cpd27180
cpd28070_c0	Reduced-Flavoproteins_c0	C12H11N4O2R	0					cpd28070
cpd33817_c0	Cbi(II)_c0	C48H72CoN11O8	1					cpd33817
cpd27744_c0	Oxidized-Flavoproteins_c0	C12H8N4O2R	-1					cpd27744
cpd33647_c0	bis(molybdenum cofactor)_c0	C20H20MoN10O13P2S4	-4					cpd33647
cpd35194_c0	Mo(Dtpp-mGDP)2_c0	C40H44MoN20O27P4S4	-4					cpd35194
cpd00339_c0	5-Aminopentanoate_c0	C5H11NO2	0	JJMDCOVWQOJGCB-UHFFFAOYSA-N	NCCCCC(=O)O	-82.87	C00431	cpd00339
cpd36635_c0	Malonyl-acp-methyl-ester_c0	C18H30N3O11PR2S	0					cpd36635
cpd15807_c0	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate_c0	C9H16N5O8P	-2	ACIVVGBVOVHFPQ-IWGUZYHVSA-L	N=c1nc([O-])c(N)c(NCC(O)C(O)C(O)COP(=O)([O-])O)[nH]1	-345.94	C18910	cpd15807
cpd00204_c0	CO_c0	CHO	1	UGFAIRIUMAVXCW-UHFFFAOYSA-N	[C-]#[O+]	-28.6568	C00237	cpd00204
cpd21087_c0	Pimelyl-[acyl-carrier protein]_c0	C7H11O3RS	0				C19845	cpd21087
cpd22028_c0	3-Ketopimeloyl-ACP-methyl-esters_c0	C22H36N3O12PR2S	0					cpd22028
cpd17535_c0	Cobalt-factor III_c0	C43H38CoN4O16	-8	SYPADIJAMFFFME-CYGMIEPJSA-D	Cc1c2nc(cc3nc(cc4[n-]c(cc5[n-]c1c(CC(=O)[O-])c5CCC(=O)[O-])c(CCC(=O)[O-])c4CC(=O)[O-])C(CCC(=O)[O-])C3(C)CC(=O)[O-])C(CCC(=O)[O-])C2(C)CC(=O)[O-].[Co+4]		C17401	cpd17535
cpd21119_c0	D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate_c0	C7H12O13P2	-4	LMTGTTLGDUACSJ-KLJZZCKASA-J	O=P([O-])([O-])OCC(O)C1OC(OP(=O)([O-])[O-])C(O)C(O)C1O	-679.7	C19879	cpd21119
cpd21167_c0	MGD_c0	C20H22MoN10O15P2S2	-2	RQPREYSMTBNTJA-JNXJJIQFSA-J	N=c1nc([O-])c2c([nH]1)NC1OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c([O-])nc(=N)[nH]c54)C(O)C3O)C(S)=C(S)C1N2.[Mo+2].[O].[O]		C19928	cpd21167
cpd21480_c0	2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate_c0	C7H7NO6PS	-3	XWECMAHAKFWYNV-UHFFFAOYSA-K	Cc1nc(C(=O)[O-])sc1CCOP(=O)([O-])[O-]	-302.49	C20247	cpd21480
cpd18074_c0	Cytochrome-C-red_c0	FeR	2					cpd18074
cpd18072_c0	Cytochrome-C-ox_c0	FeR	3					cpd18072
cpd01029_c0	Base Q_c0	C12H16N5O3	1	LAIOPTKSQBPSHG-ACLDMZEESA-O	[NH2+]=C1N=C(O)C2=C(CNC3C=CC(O)C3O)C=NC2=N1	-6.41	C01449	cpd01029
cpd14718_c0	7-Cyano-7-deazaguanine_c0	C7H5N5O	0	FMKSMYDYKXQYRV-UHFFFAOYSA-N	N#Cc1c[nH]c2[nH]c(=N)nc(O)c12	45.43	C15996	cpd14718
cpd19019_c0	L-Cystathionine_c0	C7H14N2O4S	0	ILRYLPWNYFXEMH-WHFBIAKZSA-N	NC(CCSCC(N)C(=O)O)C(=O)O	-154.91		cpd19019
cpd27757_c0	Oxidized-ferredoxins_c0	Fe2R8S2	6					cpd27757
cpd28082_c0	Reduced-ferredoxins_c0	Fe2R8S2	5					cpd28082
cpd11632_c0	hn_c0	nan	0				C00205	cpd11632
cpd21005_c0	7,9,9'-tricis-Neurosporene_c0	C40H58	0	ATCICVFRSJQYDV-IFJQPPEWSA-N	CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)CCC=C(C)C	268.74	C19759	cpd21005
cpd35556_c0	[L-4-(L-arginin-2-N-yl)aspartate]3_c0	C30H53N15O13	0					cpd35556
cpd32550_c0	cyanophycin primer-L-aspartate_c0	C34H57N16O16	-1					cpd32550
cpd26760_c0	Cyanophycin_c0	C40H68N20O16R2	0					cpd26760
cpd26761_c0	Cyanophycin-aspartate_c0	C44H72N21O20R	-2					cpd26761
cpd21085_c0	L-Asp(4-L-Arg)_c0	C10H19N5O5	0	QCGCETFHYOEVAI-WDSKDSINSA-N	N=C(N)NCCCC(N=C(O)CC(N)C(=O)O)C(=O)O	-182.37	C19843	cpd21085
cpd27144_c0	Gcv-H_c0	C6H14N2OR2	2					cpd27144
cpd27713_c0	Octanoylated-Gcv-H_c0	C14H27N2O2R2	1					cpd27713
cpd14958_c0	(R)-Lipoic acid_c0	C8H13O2S2	-1	AGBQKNBQESQNJD-SSDOTTSWSA-M	O=C([O-])CCCCC1CCSS1	-63.98	C16241	cpd14958
cpd03453_e0	Enterobactin_e0	C30H27N3O15	0	SERBHKJMVBATSJ-BZSNNMDCSA-N	O=C1OCC(N=C(O)c2cccc(O)c2O)C(=O)OCC(N=C(O)c2cccc(O)c2O)C(=O)OCC1N=C(O)c1cccc(O)c1O		C05821	cpd03453
cpd03726_e0	Fe-enterochlin_e0	C30H27FeN3O15	0	NGILTSZTOFYVBF-UVJOBNTFSA-N	O=C1OCC(N=C(O)c2cccc(O)c2O)C(=O)OCC(N=C(O)c2cccc(O)c2O)C(=O)OCC1N=C(O)c1cccc(O)c1O.[Fe+3]		C06230	cpd03726
cpd00794_c0	TRHL_c0	C12H22O11	0	HDTRYLNUVZCQOY-LIZSDCNHSA-N	OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	-376.76	C01083	cpd00794
cpd35272_c0	2-O-sulfo-alpha,alpha-trehalose_c0	C12H21O14S	-1					cpd35272
cpd12370_c0	apo-ACP_c0	HOR	0				C03688	cpd12370
cpd15533_c0	phosphatidylethanolamine dioctadecanoyl_c0	C41H82NO8P	0			-334.75		cpd15533
cpd00557_c0	Siroheme_c0	C42H36FeN4O16	-8	DLKSSIHHLYNIKN-QIISWYHFSA-D	CC1(CC(=O)[O-])c2cc3nc(cc4[n-]c(cc5[n-]c(cc(n2)C1CCC(=O)[O-])c(CC(=O)[O-])c5CCC(=O)[O-])c(CCC(=O)[O-])c4CC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-].[Fe+2]		C00748	cpd00557
cpd15432_c0	core oligosaccharide lipid A_c0	C176H303N2O100P4	-11	SFVRSCGTAWOHDB-JMYCZVSXSA-C	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(OC4(C(=O)[O-])CC(O)C(O)C(C(O)CO)O4)C(OC4OC(C)C(O)C(O)C4O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)([O-])[O-])C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])[O-])C(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(OC6OC(CO)C(O)C(O)C6OC6OC(COC7OC(C(O)CO)C(O)C(O)C7O)C(O)C(O)C6O)C5O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-3647.28		cpd15432
cpd11416_c0	Biomass_c0	null	0					cpd11416
cpd15540_c0	Phosphatidylglycerol dioctadecanoyl_c0	C42H82O10P	-1			-406.42		cpd15540
cpd15793_c0	Stearoylcardiolipin (B. subtilis)_c0	C81H156O17P2	-2			-696.66		cpd15793
cpd00305_e0	Thiamin_e0	C12H17N4OS	1	JZRWCGZRTZMZEH-UHFFFAOYSA-N	Cc1ncc(C[n+]2csc(CCO)c2C)c(=N)[nH]1	52.18	C00378	cpd00305
cpd00305_c0	Thiamin_c0	C12H17N4OS	1	JZRWCGZRTZMZEH-UHFFFAOYSA-N	Cc1ncc(C[n+]2csc(CCO)c2C)c(=N)[nH]1	52.18	C00378	cpd00305
cpd00054_e0	L-Serine_e0	C3H7NO3	0	MTCFGRXMJLQNBG-REOHCLBHSA-N	NC(CO)C(=O)O	-124.15	C00065	cpd00054
cpd00065_e0	L-Tryptophan_e0	C11H12N2O2	0	QIVBCDIJIAJPQS-VIFPVBQESA-N	NC(Cc1c[nH]c2ccccc12)C(=O)O	-25	C00078	cpd00065
cpd00129_e0	L-Proline_e0	C5H9NO2	0	ONIBWKKTOPOVIA-BYPYZUCNSA-N	O=C(O)C1CCCN1	-62.54	C00148	cpd00129
cpd00084_e0	L-Cysteine_e0	C3H7NO2S	0	XUJNEKJLAYXESH-REOHCLBHSA-N	NC(CS)C(=O)O	-83.394	C00097	cpd00084
cpd00017_e0	S-Adenosyl-L-methionine_e0	C15H23N6O5S	1	MEFKEPWMEQBLKI-AIRLBKTGSA-O	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-66.63	C00019	cpd00017
cpd00069_e0	L-Tyrosine_e0	C9H11NO3	0	OUYCCCASQSFEME-QMMMGPOBSA-N	NC(Cc1ccc(O)cc1)C(=O)O	-90.53	C00082	cpd00069
cpd00035_e0	L-Alanine_e0	C3H7NO2	0	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041	cpd00035
cpd00161_e0	L-Threonine_e0	C4H9NO3	0	AYFVYJQAPQTCCC-GBXIJSLDSA-N	CC(O)C(N)C(=O)O	-124.34	C00188	cpd00161
cpd00033_e0	Glycine_e0	C2H5NO2	0	DHMQDGOQFOQNFH-UHFFFAOYSA-N	NCC(=O)O	-87.73	C00037	cpd00033
cpd00028_e0	Heme_e0	C34H30FeN4O4	-2	KABFMIBPWCXCRK-RGGAHWMASA-J	C=Cc1c(C)c2cc3[n-]c(cc4nc(cc5nc(cc1[n-]2)c(C)c5CCC(=O)[O-])c(CCC(=O)[O-])c4C)c(C)c3C=C.[Fe+2]		C00032	cpd00028
cpd00215_e0	Pyridoxal_e0	C8H9NO3	0	RADKZDMFGJYCBB-UHFFFAOYSA-N	Cc1ncc(CO)c(C=O)c1O	-59.5	C00250	cpd00215
cpd00215_c0	Pyridoxal_c0	C8H9NO3	0	RADKZDMFGJYCBB-UHFFFAOYSA-N	Cc1ncc(CO)c(C=O)c1O	-59.5	C00250	cpd00215
cpd00220_e0	Riboflavin_e0	C17H19N4O6	-1	AUNGANRZJHBGPY-SCRDCRAPSA-M	Cc1cc2nc3c([O-])nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	-110.72	C00255	cpd00220
cpd00066_e0	L-Phenylalanine_e0	C9H11NO2	0	COLNVLDHVKWLRT-QMMMGPOBSA-N	NC(Cc1ccccc1)C(=O)O	-51.05	C00079	cpd00066
cpd00039_e0	L-Lysine_e0	C6H15N2O2	1	KDXKERNSBIXSRK-YFKPBYRVSA-O	NC(CCCC[NH3+])C(=O)O	-84.04	C00047	cpd00039
cpd00119_e0	L-Histidine_e0	C6H9N3O2	0	HNDVDQJCIGZPNO-YFKPBYRVSA-N	NC(Cc1cnc[nH]1)C(=O)O	-45.63	C00135	cpd00119
cpd00218_e0	Niacin_e0	C6H4NO2	-1	PVNIIMVLHYAWGP-UHFFFAOYSA-M	O=C([O-])c1cccnc1	-36.89	C00253	cpd00218
cpd00393_e0	Folate_e0	C19H17N7O6	-2	OVBPIULPVIDEAO-LBPRGKRZSA-L	N=c1nc([O-])c2nc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc3)cnc2[nH]1	-107.8	C00504	cpd00393
cpd00393_c0	Folate_c0	C19H17N7O6	-2	OVBPIULPVIDEAO-LBPRGKRZSA-L	N=c1nc([O-])c2nc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc3)cnc2[nH]1	-107.8	C00504	cpd00393
cpd00644_e0	PAN_e0	C9H16NO5	-1	GHOKWGTUZJEAQD-ZETCQYMHSA-M	CC(C)(CO)C(O)C(O)=NCCC(=O)[O-]	-188.54	C00864	cpd00644
cpd00053_e0	L-Glutamine_e0	C5H10N2O3	0	ZDXPYRJPNDTMRX-VKHMYHEASA-N	N=C(O)CCC(N)C(=O)O	-121.69	C00064	cpd00053
cpd00132_e0	L-Asparagine_e0	C4H8N2O3	0	DCXYFEDJOCDNAF-REOHCLBHSA-N	N=C(O)CC(N)C(=O)O	-123.31	C00152	cpd00132
cpd00027_e0	D-Glucose_e0	C6H12O6	0	WQZGKKKJIJFFOK-DVKNGEFBSA-N	OCC1OC(O)C(O)C(O)C1O	-218.28	C00031	cpd00027
cpd03445_c0	2-Octaprenyl-6-hydroxyphenol_c0	C46H70O2	0	YNPGYMZVNLIZLD-BQFKTQOQSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cccc(O)c1O	172.09	C05811	cpd03445
cpd03446_c0	2-Octaprenyl-6-methoxyphenol_c0	C47H72O2	0	MARGKPIMNMASKJ-CMAXTTDKSA-N	COc1cccc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O	186.74	C05812	cpd03446
cpd02730_c0	3-Deoxy-D-manno-octulosonate8-phosphate_c0	C8H12O11P	-3	RTNBXJBOAIDPME-SHUUEZRQSA-K	O=C([O-])C(=O)CC(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-505.48	C04478	cpd02730
cpd00817_c0	D-Arabinose5-phosphate_c0	C5H9O8P	-2	PPQRONHOSHZGFQ-WDCZJNDASA-L	O=CC(O)C(O)C(O)COP(=O)([O-])[O-]	-392.04	C01112	cpd00817
cpd15549_c0	phospho-heptosyl-heptosyl-kdo2-lipidA_c0	C124H219N2O54P3	-8	XNYUHCDJIRFEJF-LIOVHSHWSA-F	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)CO)C(OP(=O)([O-])[O-])C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-2052.98		cpd15549
cpd15488_c0	heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA_c0	C131H231N2O60P3	-8	OCKKDDJUVZAABC-XSAOWLIJSA-F	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])[O-])C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-2247.88		cpd15488
cpd15492_c0	kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA_c0	C139H241N2O70P4	-11	HKWVBDGTKAFRJF-UHFFFAOYSA-C	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(OC4(C(=O)[O-])CC(O)C(O)C(C(O)CO)O4)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)([O-])[O-])C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])[O-])C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-2696.21		cpd15492
cpd15489_c0	inner core oligosaccharide lipid A_c0	C145H255N2O74P4	-7			-2818.46		cpd15489
cpd02546_c0	CMP-KDO_c0	C17H24N3O15P	-2	YWWJKULNWGRYAS-FBQOMBIUSA-L	N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(O)C2O)c([O-])n1	-579.51	C04121	cpd02546
cpd15550_c0	phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA_c0	C131H230N2O63P4	-10	MVYTXVAKEAWEGM-WMKPBWIYSA-D	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)([O-])[O-])C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])[O-])C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-2460.38		cpd15550
cpd03449_c0	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone_c0	C48H72O4	0	JCTZZCUQMAEFJG-WDXILIIOSA-N	COC1=C(O)C(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	127.85	C05815	cpd03449
cpd02590_c0	all-trans-Heptaprenyl diphosphate_c0	C35H58O7P2	-2	LSJLEXWXRKTZAJ-YUIIPXGZSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-270.64	C04216	cpd02590
cpd15430_c0	cardiolipin tetraoctadecanoyl_c0	C81H156O17P2	-2			-696.66		cpd15430
cpd03587_c0	kdo2-lipid a_c0	C110H196N2O39P2	-6	DIXUKJUHGLIZGU-NPKHCFROSA-H	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-1450.68	C06026	cpd03587
cpd15311_e0	1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	C39H76O5	0			-139.24		cpd15311
cpd00357_e0	TTP_e0	C10H14N2O14P3	-3	NHVNXKFIZYSCEB-XLPZGREQSA-K	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)nc1[O-]	-774.34	C00459	cpd00357
cpd03736_c0	Lauroyl-KDO2-lipid IV(A)_c0	C96H170N2O38P2	-6	JVUUYJGQIVCMIU-ZODGSCPMSA-H	CCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC([O-])=NC1C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(O)C(C(O)CO)O2)C(OP(=O)([O-])[O-])C1OC(=O)CC(O)CCCCCCCCCCC	-1432.67	C06251	cpd03736
cpd00875_c0	KDO_c0	C8H13O8	-1	KYQCXUMVJGMDNG-SHUUEZRQSA-M	O=C([O-])C(=O)CC(O)C(O)C(O)C(O)CO	-292.98	C01187	cpd00875
cpd03585_c0	KDO-lipid IV(A)_c0	C76H137N2O30P2	-5	GPNCBCJEDRRCDW-ACUQGRCXSA-I	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(COC2OC(COC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OP(=O)([O-])[O-])C(OC(=O)CC(O)CCCCCCCCCCC)C2N=C([O-])CC(O)CCCCCCCCCCC)OC(OP(=O)(O)O)C1N=C([O-])CC(O)CCCCCCCCCCC	-1175.59	C06024	cpd03585
