id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn09108_c0	=	Cytosol_0	gene_3442	Phosphatidylglycerol synthase (n-C12:0)_c0		-16.7		(1)  cpd00080[c0] + (1)  cpd15417[c0] <=> (1)  cpd00046[c0] + (1)  cpd15542[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-didodecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Phosphatidylglycerophosphate didodecanoyl_c0[c0]	rxn09108	PGSA120			
rxn01513_c0	=	Cytosol_0	gene_4079	ATP:dTMP phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd00067[c0] + (1)  cpd00298[c0] <=> (1)  cpd00008[c0] + (1)  cpd00297[c0]	(1)  ATP_c0[c0] + (1)  H+_c0[c0] + (1)  dTMP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  dTDP_c0[c0]	rxn01513	CDC8	R02094	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-166|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn05372_c0	=	Cytosol_0	gene_322	10-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11508[c0] <=> (1)  cpd00006[c0] + (1)  cpd11509[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  10-methyl-3-oxo-dodecanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  10-methyl-3-hydroxy-dodecanoyl-ACP_c0[c0]	rxn05372				
rxn02186_c0	=	Cytosol_0	gene_1989	2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00668[c0] <=> (1)  cpd00006[c0] + (1)  cpd02498[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  ALCTT_c0[c0] <=> (1)  NADP_c0[c0] + (1)  2,3-Dihydroxy-isovalerate_c0[c0]	rxn02186		R03051	Pantothenate and CoA biosynthesis	
rxn08307_c0	>	Cytosol_0	gene_1008	CDP-diacylglycerol synthetase (n-C14:0)_c0		270.92		(1)  cpd00052[c0] + (1)  cpd15522[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15423[c0]	(1)  CTP_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-ditetradecanoylglycerol_c0[c0]	rxn08307	DASYN140			
rxn05426_c0	=	Cytosol_0	gene_322	12-methyl-3-oxo-tridecanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11562[c0] <=> (1)  cpd00006[c0] + (1)  cpd11563[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  12-methyl-3-oxo-tridecanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  12-methyl-3-hydroxy-tridecanoyl-ACP_c0[c0]	rxn05426				
rxn00209_c0	>	Cytosol_0	gene_3826	Pyridoxine 5-phosphate:oxygen oxidoreductase_c0		-28.04		(1)  cpd00007[c0] + (1)  cpd00478[c0] => (1)  cpd00016[c0] + (1)  cpd00025[c0]	(1)  O2_c0[c0] + (1)  Pyridoxine phosphate_c0[c0] => (1)  Pyridoxal phosphate_c0[c0] + (1)  H2O2_c0[c0]	rxn00209	PDX3_2	R00278	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PLPSAL-PWY|PWY0-845|PYRIDOXSYN-PWY|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn01274_c0	>	Cytosol_0	(gene_1847 or gene_547)	(R)-S-Lactoylglutathione hydrolase_c0		-5.76		(1)  cpd00001[c0] + (1)  cpd02182[c0] => (1)  cpd00042[c0] + (1)  cpd00067[c0] + (1)  cpd00221[c0]	(1)  H2O_c0[c0] + (1)  (R) -S-Lactoylglutathione_c0[c0] => (1)  GSH_c0[c0] + (1)  H+_c0[c0] + (1)  D-Lactate_c0[c0]	rxn01274	GLYOX	R01736	Pyruvate metabolism	Aldehyde-Degradation|Degradation|Detoxification|METHGLYUT-PWY|Methylglyoxal-Detoxification
rxn02474_c0	=	Cytosol_0	(gene_1694 or gene_2324 or gene_1054)	5-amino-6-(5-phosphoribitylamino)uracil:NADP+ 1'-oxidoreductase_c0	1.1.1.193	3.14		(1)  cpd00006[c0] + (1)  cpd02720[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00931[c0]	(1)  NADP_c0[c0] + (1)  5-Amino-6--5-phosphoribitylaminouracil_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  5-Amino-6--5-phosphoribosylaminouracil_c0[c0]	rxn02474	APRAUR	R03458	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn08657_c0	>	Cytosol_0	(gene_221 and gene_733 and gene_2073)	Glycolate oxidase_c0		24.08		(1)  cpd00139[c0] + (1)  cpd15352[c0] => (1)  cpd00040[c0] + (1)  cpd15353[c0]	(1)  Glycolate_c0[c0] + (1)  2-Demethylmenaquinone 8_c0[c0] => (1)  Glyoxalate_c0[c0] + (1)  2-Demethylmenaquinol 8_c0[c0]	rxn08657	GLYCTO4			
rxn12645_c0	=	Cytosol_0	((gene_323 or gene_331) or gene_621 or gene_3398 or gene_3398)	methionyl aminopeptidase_c0		-154.35		(1)  cpd00001[c0] + (1)  cpd11581[c0] <=> (1)  cpd00033[c0] + (1)  cpd00132[c0]	(1)  H2O_c0[c0] + (1)  gly-asn-L_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Asparagine_c0[c0]	rxn12645	MEAMP1(gly-asn)			
rxn04745_c0	>	Cytosol_0	gene_201	salicylate,NADH:oxygen oxidoreductase (1-hydroxylating,decarboxylating)_c0		-95.93		(1)  cpd00004[c0] + (1)  cpd00007[c0] + (2)  cpd00067[c0] + (1)  cpd09812[c0] => (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00011[c0] + (1)  cpd09813[c0]	(1)  NADH_c0[c0] + (1)  O2_c0[c0] + (2)  H+_c0[c0] + (1)  4-Hydroxymethylsalicylate_c0[c0] => (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  CO2_c0[c0] + (1)  4-Hydroxymethylcatechol_c0[c0]	rxn04745		R06936	Naphthalene degradation	
rxn10312_c0	=	Cytosol_0	(gene_2688 or gene_1177)	isotetradecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0		-40.8		(24)  cpd00037[c0] + (1)  cpd15751[c0] <=> (24)  cpd00014[c0] + (1)  cpd15769[c0]	(24)  UDP-N-acetylglucosamine_c0[c0] + (1)  Isotetradecanoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Isotetradecanoyllipoteichoic acid (n=24) , linked, N-acetyl-D-glucosamine_c0[c0]	rxn10312				
rxn02929_c0	=	Cytosol_0	gene_1299	2,3,4,5-Tetrahydrodipicolinate:NADP+ oxidoreductase_c0		1.01		(1)  cpd00006[c0] + (1)  cpd02465[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd02120[c0]	(1)  NADP_c0[c0] + (1)  tetrahydrodipicolinate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Dihydrodipicolinate_c0[c0]	rxn02929	DHDPRy	R04199	Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|IND-AMINO-ACID-SYN|LYSINE-SYN|P4-PWY|PWY0-781
rxn00104_c0	=	Cytosol_0	gene_2783	polyphosphate kinase_c0				(1)  cpd00002[c0] + (1)  cpd00012[c0] + (1)  cpd00067[c0] <=> (1)  cpd00008[c0] + (1)  cpd00421[c0]	(1)  ATP_c0[c0] + (1)  PPi_c0[c0] + (1)  H+_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Triphosphate_c0[c0]	rxn00104	PPIK			
rxn01019_c0	>	Cytosol_0	gene_3587	Carbamoyl-phosphate:L-ornithine carbamoyltransferase_c0		0.55		(1)  cpd00064[c0] + (1)  cpd00146[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00274[c0]	(1)  Ornithine_c0[c0] + (1)  Carbamoylphosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Citrulline_c0[c0]	rxn01019		R01398	Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGDEGRAD-PWY|ARGININE-DEG|ARGININE-SYN|ARGININE-SYN4-PWY|ARGORNPROST-PWY|ARGSYN-PWY|ARGSYNBSUB-PWY|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CITRULBIO-PWY|CITRULLINE-DEG-PWY|Citrulline-Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Interconversion|MISCELLANEOUS-DEG|NITROGEN-DEG|Noncarbon-Nutrients|Other-Amino-Acid-Biosynthesis|PROLINE-SYN|Polyamine-Biosynthesis
rxn04050_c0	=	Cytosol_0	gene_3318	R05812_c0				(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd08372[c0] <=> (1)  cpd00006[c0] + (1)  cpd08373[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Cobalt-precorrin 6_c0[c0] <=> (1)  NADP_c0[c0] + (1)  Cobalt-precorrin 6B_c0[c0]	rxn04050	COPREC6R	R05812	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis
rxn09448_c0	>	Cytosol_0	gene_1509	fatty-acid--CoA ligase (octadecenoate)_c0		687.06		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd15269[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd15274[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  octadecenoate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  Octadecenoyl-CoA_c0[c0]	rxn09448	FACOAL181			
rxn00525_c0	>	Cytosol_0	gene_3193	L-arogenate:NAD+ oxidoreductase_c0		-16.12		(1)  cpd00003[c0] + (1)  cpd00616[c0] => (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00069[c0]	(1)  NAD_c0[c0] + (1)  Pretyrosine_c0[c0] => (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  L-Tyrosine_c0[c0]	rxn00525		R00732	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|TYROSINE-SYN
rxn05439_c0	>	Cytosol_0	(gene_1165 or gene_2349)	5-methyl-trans-hex-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11523[c0] => (1)  cpd00003[c0] + (1)  cpd11524[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  5-methyl-trans-hex-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  5-methyl-hexanoyl-ACP_c0[c0]	rxn05439				
rxn09014_c0	>	Cytosol_0	gene_1352	RXN0-5107.c_c0		-27.3		(1)  cpd00001[c0] + (1)  cpd00357[c0] => (1)  cpd00012[c0] + (2)  cpd00067[c0] + (1)  cpd00298[c0]	(1)  H2O_c0[c0] + (1)  TTP_c0[c0] => (1)  PPi_c0[c0] + (2)  H+_c0[c0] + (1)  dTMP_c0[c0]	rxn09014	NTPP7			
rxn08295_c0	>	Cytosol_0	gene_3879	diacylglycerol kinase (n-C14:0)_c0		208		(1)  cpd00002[c0] + (1)  cpd15307[c0] => (1)  cpd00008[c0] + (1)  cpd15522[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diacyl-sn-glycerol ditetradecanoyl_c0[c0] => (1)  ADP_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08295	DAGK140			
rxn01603_c0	>	Cytosol_0	(gene_1705 and gene_1705)	7,8-dihydropteroate:L-glutamate ligase (ADP-forming)_c0		-6.35		(1)  cpd00002[c0] + (1)  cpd00023[c0] + (1)  cpd00683[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00330[c0]	(1)  ATP_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  Dihydropteroate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Dihydrofolate_c0[c0]	rxn01603	DHFS	R02237	Folate biosynthesis	1CMET2-PWY|ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn09112_c0	=	Cytosol_0	gene_3442	Phosphatidylglycerol synthase (n-C16:1)_c0		-16.7		(1)  cpd00080[c0] + (1)  cpd15418[c0] <=> (1)  cpd00046[c0] + (1)  cpd15546[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-dihexadec-9-enoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Phosphatidylglycerophosphate dihexadec-9-enoyl_c0[c0]	rxn09112	PGSA161			
rxn05105_c0	=	Cytosol_0	gene_3652	2,3-diketo-5-methylthiopentyl-1-phosphate keto---enol-isomerase_c0	5.3.2.5	9.77		(1)  cpd11295[c0] <=> (1)  cpd11296[c0]	(1)  2,3-diketo5-methylthio-1-phosphopentane_c0[c0] <=> (1)  2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate_c0[c0]	rxn05105	DM1PE	R07393	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|METHIONINE-SYN|NUCLEO-DEG
rxn03194_c0	=	Cytosol_0	(gene_1570 and gene_2048)	(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)_c0		-3.66		(1)  cpd00094[c0] + (1)  cpd03049[c0] <=> (1)  cpd00056[c0] + (1)  cpd00498[c0]	(1)  2-Oxobutyrate_c0[c0] + (1)  2-Hydroxyethyl-ThPP_c0[c0] <=> (1)  TPP_c0[c0] + (1)  2-Aceto-2-hydroxybutanoate_c0[c0]	rxn03194		R04673	Valine, leucine and isoleucine biosynthesis	
rxn06075_c0	<	Cytosol_0	((gene_1461 or gene_299) or gene_3865)	2'-Deoxyuridine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase_c0				(1)  cpd00001[c0] + (1)  cpd00978[c0] + (1)  cpd11420[c0] <= (1)  cpd00014[c0] + (1)  cpd11421[c0]	(1)  H2O_c0[c0] + (1)  dUDP_c0[c0] + (1)  trdox_c0[c0] <= (1)  UDP_c0[c0] + (1)  trdrd_c0[c0]	rxn06075	RNDR4	R02018	Pyrimidine metabolism	
rxn00689_c0	>	Cytosol_0	gene_1705	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)_c0		-6.35		(1)  cpd00002[c0] + (1)  cpd00023[c0] + (1)  cpd00087[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd06227[c0]	(1)  ATP_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  Tetrahydrofolate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  THF-L-glutamate_c0[c0]	rxn00689		R00942	Folate biosynthesis	
rxn08129_c0	=	Cytosol_0	gene_3553	Amylomaltase (maltohexaose)_c0		0		(1)  cpd00179[c0] + (1)  cpd01329[c0] <=> (1)  cpd00027[c0] + (1)  cpd15494[c0]	(1)  Maltose_c0[c0] + (1)  Maltohexaose_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Maltoheptaose_c0[c0]	rxn08129	AMALT4			
rxn05289_c0	<	Cytosol_0	gene_1671	NADPH:oxidized-thioredoxin oxidoreductase_c0	1.6.4.5			(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11420[c0] <= (1)  cpd00006[c0] + (1)  cpd11421[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  trdox_c0[c0] <= (1)  NADP_c0[c0] + (1)  trdrd_c0[c0]	rxn05289	TRDR	R02016	Pyrimidine metabolism	
rxn00117_c0	=	Cytosol_0	gene_237	ATP:UDP phosphotransferase_c0		0		(1)  cpd00002[c0] + (1)  cpd00014[c0] <=> (1)  cpd00008[c0] + (1)  cpd00062[c0]	(1)  ATP_c0[c0] + (1)  UDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  UTP_c0[c0]	rxn00117	NDPK2	R00156	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
rxn05343_c0	>	Cytosol_0	(gene_2982 or gene_3946)	Octanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		-7.37		(1)  cpd11470[c0] + (1)  cpd11492[c0] => (1)  cpd00011[c0] + (1)  cpd11487[c0] + (1)  cpd11493[c0]	(1)  Octanoyl-ACP_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] => (1)  CO2_c0[c0] + (1)  3-oxodecanoyl-acp_c0[c0] + (1)  ACP_c0[c0]	rxn05343	3OAS100	R04960	Fatty acid biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Palmitate-Biosynthesis
rxn05736_c0	>	Cytosol_0	gene_1509	acyl-coenzyme A ligase_c0		-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd03847[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd01695[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Myristic acid_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  Myristoyl-CoA_c0[c0]	rxn05736	FAA1_2			Activation|Activation-Inactivation-Interconversion|Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|Lipid-Biosynthesis
rxn11663_c0	>	Cytosol_0	gene_2835	4-(phosphonooxy)threonine:NAD oxidoreductase_c0		0.67		(1)  cpd00003[c0] + (1)  cpd03607[c0] => (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd08449[c0]	(1)  NAD_c0[c0] + (1)  4-(Phosphonooxy) -threonine_c0[c0] => (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  3-Amino-2-oxopropyl phosphate_c0[c0]	rxn11663		R05837		
rxn00493_c0	=	Cytosol_0	(gene_4115 or (gene_1223 or gene_183 or gene_783))	L-Phenylalanine:2-oxoglutarate aminotransferase_c0		0		(1)  cpd00024[c0] + (1)  cpd00066[c0] <=> (1)  cpd00023[c0] + (1)  cpd00143[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Phenylalanine_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  Phenylpyruvate_c0[c0]	rxn00493	ARO9_1	R00694	Phenylalanine metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis|Tropane, piperidine and pyridine alkaloid biosynthesis	ALL-CHORISMATE-PWY|ANAPHENOXI-PWY|AROMATIC-COMPOUNDS-DEGRADATION|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|BENZCOA-PWY|Biosynthesis|COMPLETE-ARO-PWY|Degradation|IND-AMINO-ACID-SYN|PHENYLALANINE-DEG|PHENYLALANINE-SYN|PHESYN
rxn08298_c0	>	Cytosol_0	gene_3879	diacylglycerol kinase (n-C16:1)_c0		208		(1)  cpd00002[c0] + (1)  cpd15310[c0] => (1)  cpd00008[c0] + (1)  cpd15525[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diacyl-sn-glycerol dihexadec-9-enoyl_c0[c0] => (1)  ADP_c0[c0] + (1)  1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08298	DAGK161			
rxn01834_c0	=	Cytosol_0	gene_1208	(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing)_c0	4.4.1.5	10.27		(1)  cpd02182[c0] <=> (1)  cpd00042[c0] + (1)  cpd00428[c0]	(1)  (R) -S-Lactoylglutathione_c0[c0] <=> (1)  GSH_c0[c0] + (1)  2-Oxopropanal_c0[c0]	rxn01834	GLO1	R02530	Pyruvate metabolism	Aldehyde-Degradation|Degradation|Detoxification|METHGLYUT-PWY|Methylglyoxal-Detoxification
rxn00293_c0	>	Cytosol_0	(gene_1361 and gene_1361)	UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase_c0		1.07		(1)  cpd00062[c0] + (1)  cpd02611[c0] => (1)  cpd00012[c0] + (1)  cpd00037[c0]	(1)  UTP_c0[c0] + (1)  N-Acetyl-D-glucosamine1-phosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  UDP-N-acetylglucosamine_c0[c0]	rxn00293	UAGDPr	R00416	Amino sugar and nucleotide sugar metabolism	Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Lipopolysaccharide-Biosynthesis|O-Antigen-Biosynthesis|OANTIGEN-PWY|Polyamine-Biosynthesis|Polysaccharides-Biosynthesis|UDP-NAc-Glucosamine-Biosynthesis|UDP-Nac-Galactosamine-Biosynthesis|UDPNACETYLGALSYN-PWY|UDPNAGSYN-PWY
rxn10196_c0	=	Cytosol_0	(gene_1427 or gene_1213)	Teichoic acid (D-alanine substituted) export_c0		-4.5		(1)  cpd15663[c0] + (1)  cpd15666[c0] <=> (1)  cpd00067[c0] + (1)  cpd00286[c0] + (1)  cpd15668[c0]	(1)  Prenol-45n teichoic acid-alanine substituted_c0[c0] + (1)  Peptidoglycan polymer (n-1 subunits) _c0[c0] <=> (1)  H+_c0[c0] + (1)  Undecaprenylphosphate_c0[c0] + (1)  glycerol teichoic acid (n=45) , linked, D-ala substituted_c0[c0]	rxn10196				
rxn02959_c0	=	Cytosol_0	gene_1541	S-adenosyl-L-methionine:magnesium-protoporphyrin-IX O-methyltransferase_c0		-5.33		(1)  cpd00017[c0] + (1)  cpd02216[c0] <=> (1)  cpd00019[c0] + (1)  cpd02762[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Mg-protoporphyrin IX_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  Mg-Protoporphyrin IX 13-monomethyl ester_c0[c0]	rxn02959		R04237	Porphyrin and chlorophyll metabolism	Biosynthesis|CHLOROPHYLL-SYN|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Chlorophyllide-a-Biosynthesis|Cofactor-Biosynthesis|Porphyrin-Compounds-Biosynthesis
rxn00367_c0	>	Cytosol_0	gene_1352	CTP diphosphohydrolase (diphosphate-forming)_c0		-27.3		(1)  cpd00001[c0] + (1)  cpd00052[c0] => (1)  cpd00012[c0] + (1)  cpd00046[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  CTP_c0[c0] => (1)  PPi_c0[c0] + (1)  CMP_c0[c0] + (2)  H+_c0[c0]	rxn00367	NTPP4	R00515	Pyrimidine metabolism	
rxn00839_c0	=	Cytosol_0	gene_237	ATP:dADP phosphotransferase_c0		0		(1)  cpd00002[c0] + (1)  cpd00177[c0] <=> (1)  cpd00008[c0] + (1)  cpd00115[c0]	(1)  ATP_c0[c0] + (1)  dADP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  dATP_c0[c0]	rxn00839	NDPK8	R01137	Purine metabolism	Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn21857_c0	=	Cytosol_0	gene_2714	3-oxo-glutaryl-[acp] methyl ester reductase_c0				(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd22027[c0] <=> (1)  cpd00006[c0] + (1)  cpd22022[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Ketoglutaryl-ACP-methyl-ester_c0[c0] <=> (1)  NADP_c0[c0] + (1)  3-Hydroxyglutaryl-ACP-methyl-ester_c0[c0]	rxn21857				7-Keto-8-aminopelargonate-Biosynthesis|BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis
rxn23043_c0	>	Cytosol_0	gene_1949	thiamin phosphate synthase_c0		-33.85		(2)  cpd00067[c0] + (1)  cpd02894[c0] + (1)  cpd21479[c0] => (1)  cpd00011[c0] + (1)  cpd00012[c0] + (1)  cpd00793[c0]	(2)  H+_c0[c0] + (1)  4-Amino-2-methyl-5-diphosphomethylpyrimidine_c0[c0] + (1)  2-[(2R,5Z) -2-Carboxy-4-methylthiazol-5(2H) -ylidene]ethyl phosphate_c0[c0] => (1)  CO2_c0[c0] + (1)  PPi_c0[c0] + (1)  Thiamine phosphate_c0[c0]	rxn23043				Biosynthesis|Cofactor-Biosynthesis|THISYN-PWY|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn41896_c0	=	Cytosol_0	gene_1048	rxn41896_c0				(1)  cpd00001[c0] + (1)  cpd19505[c0] + (2)  cpd28260[c0] <=> (4)  cpd00067[c0] + (1)  cpd03520[c0] + (2)  cpd28253[c0]	(1)  H2O_c0[c0] + (1)  Precursor Z_c0[c0] + (2)  Thiocarboxylated-MPT-synthases_c0[c0] <=> (4)  H+_c0[c0] + (1)  Molybdopterin_c0[c0] + (2)  Thi-S_c0[c0]	rxn41896				
rxn21729_c0	<	Cytosol_0	gene_4138	adenylyltransferase and sulfurtransferase MOCS3_c0	2.7.7.80			(1)  cpd00002[c0] + (1)  cpd27484[c0] <= (1)  cpd00012[c0] + (1)  cpd26672[c0]	(1)  ATP_c0[c0] + (1)  MPT-Synthases_c0[c0] <= (1)  PPi_c0[c0] + (1)  Carboxyadenylated-MPT-synthases_c0[c0]	rxn21729				Biosynthesis|Cofactor-Biosynthesis|Molybdenum-Cofactor-Biosynthesis
rxn45425_c0	=	Cytosol_0	gene_2539	rxn45425_c0				(1)  cpd00017[c0] + (1)  cpd00038[c0] + (1)  cpd26978[c0] <=> (1)  cpd00060[c0] + (1)  cpd00067[c0] + (1)  cpd03091[c0] + (1)  cpd22290[c0] + (1)  cpd36025[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  GTP_c0[c0] + (1)  Donor-H2_c0[c0] <=> (1)  L-Methionine_c0[c0] + (1)  H+_c0[c0] + (1)  5'-Deoxyadenosine_c0[c0] + (1)  Acceptor_c0[c0] + (1)  (8S) -3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate_c0[c0]	rxn45425				
